fecha_extraccion,retailer,categoria,producto,precio_lista_crc,precio_oferta_crc,descuento_pct,presentacion_ml,url_fuente,tipo_extraccion,precio_final_crc,producto_normalizado,retailer_normalizado,precio_equivalente_750ml_crc,segmento_precio,tipo_cambio_compra_usd,tipo_cambio_venta_usd
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino blanco Pata Negra rueda verdejo - 750 ml,7080.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,7080.0,vino blanco pata negra rueda verdejo - 750 ml,masxmenos costa rica,7080.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino Clos De Pirque Blanco - 1000ml,6110.0,,0,1000.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,6110.0,vino clos de pirque blanco - 1000ml,masxmenos costa rica,4582.5,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino blanco Fantini terre siciliante pinot grigio - 750 ml,7200.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,7200.0,vino blanco fantini terre siciliante pinot grigio - 750 ml,masxmenos costa rica,7200.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino Peter Brum Liebfraulmil Blan - 750ml,2530.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,2530.0,vino peter brum liebfraulmil blan - 750ml,masxmenos costa rica,2530.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino Don Simón premium selección chardonnay - 1000 ml,8960.0,,0,1000.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,8960.0,vino don simón premium selección chardonnay - 1000 ml,masxmenos costa rica,6720.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino blanco Trivento malbec reserva 2022 - 750 ml,6830.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,6830.0,vino blanco trivento malbec reserva 2022 - 750 ml,masxmenos costa rica,6830.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino blanco Blue Nun Authentic White- 750ml,11560.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,11560.0,vino blanco blue nun authentic white- 750ml,masxmenos costa rica,11560.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino Blanco Pasqua Pinot Grigio -1500ml,3895.0,,0,1500.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,3895.0,vino blanco pasqua pinot grigio -1500ml,masxmenos costa rica,1947.5,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino Santa Carolina Chardonay Botella - 750 ml,8310.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,8310.0,vino santa carolina chardonay botella - 750 ml,masxmenos costa rica,8310.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino blanco,Vino blanco Protos verdejo criado sobre lias finas - 750 ml,6070.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-blanco,web_scraping_live,6070.0,vino blanco protos verdejo criado sobre lias finas - 750 ml,masxmenos costa rica,6070.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Soupcon de fruit rose d&apos;anjou 2020 - 750 ml,7619.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,7619.0,vino soupcon de fruit rose d&apos;anjou 2020 - 750 ml,masxmenos costa rica,7619.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino rosado Frontera gently bubbly spritzer roses -750 ml,5770.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,5770.0,vino rosado frontera gently bubbly spritzer roses -750 ml,masxmenos costa rica,5770.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Mr Wild Org Rose 750 ml,11180.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,11180.0,vino mr wild org rose 750 ml,masxmenos costa rica,11180.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Rosado Ijalba Rioja Eco -750ml,6853.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,6853.0,vino rosado ijalba rioja eco -750ml,masxmenos costa rica,6853.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Marques De Caceres Rosado Rioja - 750Ml,8810.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8810.0,vino marques de caceres rosado rioja - 750ml,masxmenos costa rica,8810.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Laudum Chardonnay - 750 ml,8280.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8280.0,vino laudum chardonnay - 750 ml,masxmenos costa rica,8280.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Les Jamelles Petite Rosado - 750 ml,7358.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,7358.0,vino les jamelles petite rosado - 750 ml,masxmenos costa rica,7358.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Làudum Gran Reserva - 750 ml,11430.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,11430.0,vino làudum gran reserva - 750 ml,masxmenos costa rica,11430.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Rosado Dark Horse Pinot Noir - 750 ml,8655.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8655.0,vino rosado dark horse pinot noir - 750 ml,masxmenos costa rica,8655.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Làudum Barrica - 750 ml,10080.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,10080.0,vino làudum barrica - 750 ml,masxmenos costa rica,10080.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Laudum Monastrell - 750 ml,8280.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8280.0,vino laudum monastrell - 750 ml,masxmenos costa rica,8280.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Laudum Rosado - 750 ml,8280.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8280.0,vino laudum rosado - 750 ml,masxmenos costa rica,8280.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Làudum Reserva - 750 ml,10080.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,10080.0,vino làudum reserva - 750 ml,masxmenos costa rica,10080.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino rose Carnivor apothic - 750 ml,10943.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,10943.0,vino rose carnivor apothic - 750 ml,masxmenos costa rica,10943.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino rosado Trapiche vineyards argentino - 750 ml,5358.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,5358.0,vino rosado trapiche vineyards argentino - 750 ml,masxmenos costa rica,5358.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Trivento Reserva Malbec Rosado - 750 ml,8730.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8730.0,vino trivento reserva malbec rosado - 750 ml,masxmenos costa rica,8730.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,"Vino Rosado Freixenet, Ice Rose -750 ml",10000.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,10000.0,"vino rosado freixenet, ice rose -750 ml",masxmenos costa rica,10000.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Cavicchioli lambrusco rosato dulce - 750 ml,6140.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,6140.0,vino cavicchioli lambrusco rosato dulce - 750 ml,masxmenos costa rica,6140.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino rosado Canti prosecco - 750 ml,10810.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,10810.0,vino rosado canti prosecco - 750 ml,masxmenos costa rica,10810.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Rosado Cune Bailarina 750mlx6,8670.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8670.0,vino rosado cune bailarina 750mlx6,masxmenos costa rica,8670.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino rosado Cono Sur bicicleta pinot noir - 750 ml,8250.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8250.0,vino rosado cono sur bicicleta pinot noir - 750 ml,masxmenos costa rica,8250.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Soupcon de fruit rose d'anjou 2020 - 750 ml,5770.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,5770.0,vino soupcon de fruit rose d'anjou 2020 - 750 ml,masxmenos costa rica,5770.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino rosado Frontera gently bubbly spritzer roses -750 ml,11180.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,11180.0,vino rosado frontera gently bubbly spritzer roses -750 ml,masxmenos costa rica,11180.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Mr Wild Org Rose 750 ml,9790.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,9790.0,vino mr wild org rose 750 ml,masxmenos costa rica,9790.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Rosado Ijalba Rioja Eco -750ml,8810.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,8810.0,vino rosado ijalba rioja eco -750ml,masxmenos costa rica,8810.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Marques De Caceres Rosado Rioja - 750Ml,9200.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,9200.0,vino marques de caceres rosado rioja - 750ml,masxmenos costa rica,9200.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Laudum Chardonnay - 750 ml,9810.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,9810.0,vino laudum chardonnay - 750 ml,masxmenos costa rica,9810.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Les Jamelles Petite Rosado - 750 ml,12700.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,12700.0,vino les jamelles petite rosado - 750 ml,masxmenos costa rica,12700.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Làudum Gran Reserva - 750 ml,11540.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,11540.0,vino làudum gran reserva - 750 ml,masxmenos costa rica,11540.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Vino rosado,Vino Rosado Dark Horse Pinot Noir - 750 ml,11200.0,,0,750.0,https://www.masxmenos.cr/cervezas-vinos-y-licores/vinos/vino-rosado,web_scraping_live,11200.0,vino rosado dark horse pinot noir - 750 ml,masxmenos costa rica,11200.0,premium,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera blanco sauvignon concha y toro - 750 ml,6070.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,6070.0,vino frontera blanco sauvignon concha y toro - 750 ml,masxmenos costa rica,6070.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino tinto Frontera carmenere viñedo protegido por la naturaleza - 750 ml,5930.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5930.0,vino tinto frontera carmenere viñedo protegido por la naturaleza - 750 ml,masxmenos costa rica,5930.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera rosado concha y toro Chile - 750 ml,5770.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5770.0,vino frontera rosado concha y toro chile - 750 ml,masxmenos costa rica,5770.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Merlot -1500 ml,7500.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live,7500.0,vino frontera merlot -1500 ml,masxmenos costa rica,3750.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Concha y Toro Merlot - 750ml,5930.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5930.0,vino frontera concha y toro merlot - 750ml,masxmenos costa rica,5930.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera tinto concha y toro cabernet - 1500 ml,9380.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live,9380.0,vino frontera tinto concha y toro cabernet - 1500 ml,masxmenos costa rica,4690.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino blanco Frontera sauvignon blanc - 1500 ml,9120.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live,9120.0,vino blanco frontera sauvignon blanc - 1500 ml,masxmenos costa rica,4560.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Frontera Cabernet Sauvignon 750Ml,5930.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5930.0,frontera cabernet sauvignon 750ml,masxmenos costa rica,5930.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Chardonnay - 1500Ml,8940.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,8940.0,vino frontera chardonnay - 1500ml,masxmenos costa rica,8940.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino blanco Frontera spritzer chardonnay eldelflower - 750 ml,5910.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5910.0,vino blanco frontera spritzer chardonnay eldelflower - 750 ml,masxmenos costa rica,5910.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Frutal Tinto De Verano Manzana Naranja - 750 ml,4750.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,4750.0,vino frontera frutal tinto de verano manzana naranja - 750 ml,masxmenos costa rica,4750.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Frutal Tropical Mango Maracuyá - 750 ml,4750.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,4750.0,vino frontera frutal tropical mango maracuyá - 750 ml,masxmenos costa rica,4750.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,"Vinos Sub-Categoría Vino Tinto Vino Blanco Vino Rosado Departamento Cervezas, Vinos y Licores Rebaja Exclusiva en línea Rangos de precio",4200.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,4200.0,"vinos sub-categoría vino tinto vino blanco vino rosado departamento cervezas, vinos y licores rebaja exclusiva en línea rangos de precio",masxmenos costa rica,4200.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino blanco Frontera chardonnay viñedo protegido por la naturaleza - 750 ml,5770.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5770.0,vino blanco frontera chardonnay viñedo protegido por la naturaleza - 750 ml,masxmenos costa rica,5770.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino rosado Frontera gently bubbly spritzer roses -750 ml,6070.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,6070.0,vino rosado frontera gently bubbly spritzer roses -750 ml,masxmenos costa rica,6070.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera blanco sauvignon concha y toro - 750 ml,5930.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5930.0,vino frontera blanco sauvignon concha y toro - 750 ml,masxmenos costa rica,5930.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino tinto Frontera carmenere viñedo protegido por la naturaleza - 750 ml,5770.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,5770.0,vino tinto frontera carmenere viñedo protegido por la naturaleza - 750 ml,masxmenos costa rica,5770.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera rosado concha y toro Chile - 750 ml,7500.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,7500.0,vino frontera rosado concha y toro chile - 750 ml,masxmenos costa rica,7500.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Merlot -1500 ml,5930.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live,5930.0,vino frontera merlot -1500 ml,masxmenos costa rica,2965.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera Concha y Toro Merlot - 750ml,9380.0,,0,750.0,https://www.masxmenos.cr/frontera,web_scraping_live,9380.0,vino frontera concha y toro merlot - 750ml,masxmenos costa rica,9380.0,medio,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino Frontera tinto concha y toro cabernet - 1500 ml,9120.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live,9120.0,vino frontera tinto concha y toro cabernet - 1500 ml,masxmenos costa rica,4560.0,económico,446.61,451.08
2026-09-10,Masxmenos Costa Rica,Frontera,Vino blanco Frontera sauvignon blanc - 1500 ml,5930.0,,0,1500.0,https://www.masxmenos.cr/frontera,web_scraping_live,5930.0,vino blanco frontera sauvignon blanc - 1500 ml,masxmenos costa rica,2965.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Santa Rita 120 Carmenere Vino Tinto 750 mL,6495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,6495.0,santa rita 120 carmenere vino tinto 750 ml,pricesmart costa rica,6495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Baron Philippe de Rothschild Vino Tinto Cabernet Sauvignon 750 mL / 25.36 oz,9795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,9795.0,baron philippe de rothschild vino tinto cabernet sauvignon 750 ml / 25.36 oz,pricesmart costa rica,9795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Clos de Pirque Vino Tinto Cabernet Sauvignon 3 Unidades / 1 L,7495.0,,0,3000.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,7495.0,clos de pirque vino tinto cabernet sauvignon 3 unidades / 1 l,pricesmart costa rica,1873.75,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Montepulciano Vino Tinto de Frutos Rojos 1.5 L / 51 oz,8795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,8795.0,montepulciano vino tinto de frutos rojos 1.5 l / 51 oz,pricesmart costa rica,4397.5,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Rioja Próximo Tempranillo Vino Tinto 750 mL / 25.4 oz,5795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,5795.0,rioja próximo tempranillo vino tinto 750 ml / 25.4 oz,pricesmart costa rica,5795.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Loma Negra Vino Tinto Merlot 750 ml / 25.4 oz,2395.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,2395.0,loma negra vino tinto merlot 750 ml / 25.4 oz,pricesmart costa rica,2395.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Marques Caceres Crianza Vino Tinto 750 mL / 25.4 oz,10995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,10995.0,marques caceres crianza vino tinto 750 ml / 25.4 oz,pricesmart costa rica,10995.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Ramon Bilbao Vino Tinto Crianza 750 mL,11295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,11295.0,ramon bilbao vino tinto crianza 750 ml,pricesmart costa rica,11295.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Faustino Rivero Ulecia Set Vinos Rioja 3 Unidades / 750 mL,20795.0,,0,2250.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,20795.0,faustino rivero ulecia set vinos rioja 3 unidades / 750 ml,pricesmart costa rica,6931.67,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Apothic Vino Tinto 750 mL / 25.4 oz,9495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=1,web_scraping_live,9495.0,apothic vino tinto 750 ml / 25.4 oz,pricesmart costa rica,9495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Legado Muñoz Vino Tinto Tempranillo 750 mL / 25.4 oz,4795.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,4795.0,legado muñoz vino tinto tempranillo 750 ml / 25.4 oz,pricesmart costa rica,4795.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Real Compañia Vino Tinto Tempranillo Botella de 750 mL / 25.4 oz,4995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,4995.0,real compañia vino tinto tempranillo botella de 750 ml / 25.4 oz,pricesmart costa rica,4995.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Finca Las Moras Botella de Vino Tinto Malbec Suave al Paladar 750 mL / 25.4 oz,5295.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,5295.0,finca las moras botella de vino tinto malbec suave al paladar 750 ml / 25.4 oz,pricesmart costa rica,5295.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Manischewitz Concord Grape Vino Tinto 750 mL / 25.36 oz,5495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,5495.0,manischewitz concord grape vino tinto 750 ml / 25.36 oz,pricesmart costa rica,5495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Frontera Merlot Vino Tinto Chileno Botella de 1.5 L / 51 oz,7795.0,,0,1500.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,7795.0,frontera merlot vino tinto chileno botella de 1.5 l / 51 oz,pricesmart costa rica,3897.5,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Santa Rita 120 Reserva Especial Vino Tinto 4 Unidades / 187.5 mL / 6.3 oz,7495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,7495.0,santa rita 120 reserva especial vino tinto 4 unidades / 187.5 ml / 6.3 oz,pricesmart costa rica,7495.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Mantrús Crianza Vino Tinto 750 mL / 25.36 oz,4495.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,4495.0,mantrús crianza vino tinto 750 ml / 25.36 oz,pricesmart costa rica,4495.0,económico,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Catena Vista Flores Vino Tinto Malbec 750 mL,12995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,12995.0,catena vista flores vino tinto malbec 750 ml,pricesmart costa rica,12995.0,premium,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Caliterra Reserva Vino Tinto Cabernet Sauvignon 750 mL,6395.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=2,web_scraping_live,6395.0,caliterra reserva vino tinto cabernet sauvignon 750 ml,pricesmart costa rica,6395.0,medio,446.61,451.08
2026-09-10,PriceSmart Costa Rica,Vino tinto,Pasqua Zin Primitivo Vino Tinto 750 mL,11995.0,,0,750.0,https://www.pricesmart.com/es-cr/categoria/Licor-cerveza-y-vino-G10D08014/Vino-tinto-G10D08014011/G10D08014011?page=3,web_scraping_live,11995.0,pasqua zin primitivo vino tinto 750 ml,pricesmart costa rica,11995.0,premium,446.61,451.08
